resultId,number,positionText,positionOrder,laps,time,milliseconds,rank,fastestLapTime
4037,4,9,9,72,+1:15.402,5842392,\N,\N
4038,10,10,10,71,\N,\N,\N,\N
4039,17,11,11,71,\N,\N,\N,\N
4040,21,12,12,71,\N,\N,\N,\N
4041,19,13,13,71,\N,\N,\N,\N
4042,15,14,14,71,\N,\N,\N,\N
4043,18,15,15,70,\N,\N,\N,\N
4044,6,16,16,70,\N,\N,\N,\N
4045,1,17,17,68,\N,\N,\N,\N
4046,20,18,18,67,\N,\N,\N,\N
4047,11,R,19,52,\N,\N,\N,\N
4048,22,R,20,16,\N,\N,\N,\N
4049,2,R,21,15,\N,\N,\N,\N
4050,23,R,22,0,\N,\N,\N,\N
4051,3,1,1,72,1:52:01.715,6721715,\N,\N
4052,6,2,2,72,+0.979,6722694,\N,\N
4053,11,3,3,72,+12.089,6733804,\N,\N
4054,16,4,4,72,+29.919,6751634,\N,\N
4055,9,5,5,72,+30.351,6752066,\N,\N
4056,8,6,6,72,+31.393,6753108,\N,\N
4057,7,7,7,72,+46.359,6768074,\N,\N
4058,19,8,8,71,\N,\N,\N,\N
4059,21,9,9,71,\N,\N,\N,\N
4060,23,10,10,66,\N,\N,\N,\N
4061,17,R,11,63,\N,\N,\N,\N
4062,2,R,12,50,\N,\N,\N,\N
4063,15,R,13,49,\N,\N,\N,\N
4064,18,R,14,43,\N,\N,\N,\N
4065,20,R,15,37,\N,\N,\N,\N
4066,1,R,16,33,\N,\N,\N,\N
4067,12,R,17,24,\N,\N,\N,\N
4068,22,R,18,24,\N,\N,\N,\N
4069,14,R,19,18,\N,\N,\N,\N
4070,4,R,20,5,\N,\N,\N,\N
4071,5,R,21,0,\N,\N,\N,\N
4072,10,R,22,0,\N,\N,\N,\N
4073,4,1,1,62,1:31:00.673,5460673,\N,\N
4074,5,2,2,62,+1.237,5461910,\N,\N
4075,6,3,3,62,+1:18.343,5539016,\N,\N
4076,12,4,4,62,+1:23.388,5544061,\N,\N
4077,7,5,5,61,\N,\N,\N,\N
4078,9,6,6,61,\N,\N,\N,\N
4079,17,7,7,61,\N,\N,\N,\N
4080,14,8,8,61,\N,\N,\N,\N
4081,19,9,9,60,\N,\N,\N,\N
4082,18,10,10,60,\N,\N,\N,\N
4083,20,11,11,59,\N,\N,\N,\N
4084,2,R,12,53,\N,\N,\N,\N
4085,3,R,13,40,\N,\N,\N,\N
4086,10,R,14,38,\N,\N,\N,\N
4087,22,R,15,32,\N,\N,\N,\N
4088,16,R,16,18,\N,\N,\N,\N
4089,11,R,17,17,\N,\N,\N,\N
4090,15,R,18,11,\N,\N,\N,\N
4091,1,R,19,11,\N,\N,\N,\N
4092,8,R,20,4,\N,\N,\N,\N
4093,23,R,21,2,\N,\N,\N,\N
4094,21,W,22,0,\N,\N,\N,\N
4095,5,1,1,62,2:00:05.654,7205654,\N,\N
4096,22,2,2,62,+53.306,7258960,\N,\N
4097,6,3,3,62,+1:22.108,7287762,\N,\N
4098,14,4,4,62,+1:44.402,7310056,\N,\N
4099,19,5,5,61,\N,\N,\N,\N
4100,12,6,6,61,\N,\N,\N,\N
4101,23,7,7,61,\N,\N,\N,\N
4102,18,8,8,60,\N,\N,\N,\N
4103,8,9,9,60,\N,\N,\N,\N
4104,20,10,10,60,\N,\N,\N,\N
4105,4,R,11,39,\N,\N,\N,\N
4106,15,R,12,36,\N,\N,\N,\N
4107,17,R,13,24,\N,\N,\N,\N
4108,7,R,14,16,\N,\N,\N,\N
4109,3,R,15,16,\N,\N,\N,\N
4110,11,R,16,10,\N,\N,\N,\N
4111,16,R,17,9,\N,\N,\N,\N
4112,21,R,18,7,\N,\N,\N,\N
4113,10,R,19,1,\N,\N,\N,\N
4114,9,R,20,1,\N,\N,\N,\N
4115,1,R,21,1,\N,\N,\N,\N
4116,2,R,22,0,\N,\N,\N,\N
4117,3,1,1,64,1:30:35.896,5435896,\N,\N
4118,14,2,2,64,+5.804,5441700,\N,\N
4119,7,3,3,64,+12.534,5448430,\N,\N
4120,5,4,4,64,+17.979,5453875,\N,\N
4121,16,5,5,64,+27.986,5463882,\N,\N
4122,10,6,6,64,+29.744,5465640,\N,\N
4123,9,7,7,64,+48.785,5484681,\N,\N
4124,4,8,8,64,+1:04.139,5500035,\N,\N
4125,12,9,9,64,+1:04.767,5500663,\N,\N
4126,8,10,10,64,+1:05.670,5501566,\N,\N
4127,18,11,11,63,\N,\N,\N,\N
4128,6,12,12,63,\N,\N,\N,\N
4129,23,13,13,63,\N,\N,\N,\N
4130,17,14,14,62,\N,\N,\N,\N
4131,21,15,15,62,\N,\N,\N,\N
4132,2,R,16,53,\N,\N,\N,\N
4133,11,R,17,50,\N,\N,\N,\N
4134,22,R,18,37,\N,\N,\N,\N
4135,19,R,19,35,\N,\N,\N,\N
4136,15,R,20,34,\N,\N,\N,\N
4137,1,R,21,17,\N,\N,\N,\N
4138,20,R,22,11,\N,\N,\N,\N
4139,5,1,1,54,1:17:40.646,4660646,\N,\N
4140,7,2,2,54,+2.565,4663211,\N,\N
4141,12,3,3,54,+3.219,4663865,\N,\N
4142,4,4,4,54,+3.768,4664414,\N,\N
4143,16,5,5,54,+4.716,4665362,\N,\N
4144,15,6,6,54,+36.701,4697347,\N,\N
4145,10,7,7,54,+37.753,4698399,\N,\N
4146,2,8,8,53,\N,\N,\N,\N
4147,1,9,9,53,\N,\N,\N,\N
4148,17,10,10,53,\N,\N,\N,\N
4149,14,11,11,51,\N,\N,\N,\N
4150,19,R,12,46,\N,\N,\N,\N
4151,18,R,13,42,\N,\N,\N,\N
4152,8,R,14,35,\N,\N,\N,\N
4153,22,R,15,33,\N,\N,\N,\N
4154,21,R,16,32,\N,\N,\N,\N
4155,11,R,17,14,\N,\N,\N,\N
4156,20,R,18,5,\N,\N,\N,\N
4157,3,R,19,1,\N,\N,\N,\N
4158,9,R,20,0,\N,\N,\N,\N
4159,6,R,21,0,\N,\N,\N,\N
4160,23,R,22,0,\N,\N,\N,\N
4161,5,1,1,72,1:38:50.492,5930492,\N,\N
4162,4,2,2,72,+23.537,5954029,\N,\N
4163,6,3,3,72,+1:14.801,6005293,\N,\N
4164,3,4,4,72,+1:21.784,6012276,\N,\N
4165,7,5,5,72,+1:22.735,6013227,\N,\N
4166,11,6,6,72,+1:29.871,6020363,\N,\N
4167,10,7,7,71,\N,\N,\N,\N
4168,16,8,8,71,\N,\N,\N,\N
4169,12,9,9,71,\N,\N,\N,\N
4170,14,10,10,70,\N,\N,\N,\N
4171,20,11,11,70,\N,\N,\N,\N
4172,1,12,12,69,\N,\N,\N,\N
4173,19,R,13,61,\N,\N,\N,\N
4174,8,R,14,60,\N,\N,\N,\N
4175,2,R,15,58,\N,\N,\N,\N
4176,17,R,16,40,\N,\N,\N,\N
4177,22,R,17,36,\N,\N,\N,\N
4178,23,R,18,33,\N,\N,\N,\N
4179,9,R,19,18,\N,\N,\N,\N
4180,18,R,20,15,\N,\N,\N,\N
4181,15,R,21,7,\N,\N,\N,\N
4182,21,R,22,5,\N,\N,\N,\N
4183,3,1,1,59,1:28:01.665,5281665,\N,\N
4184,7,2,2,59,+10.205,5291870,\N,\N
4185,8,3,3,59,+11.296,5292961,\N,\N
4186,10,4,4,59,+31.229,5312894,\N,\N
4187,11,5,5,59,+31.880,5313545,\N,\N
4188,1,6,6,59,+1:13.552,5355217,\N,\N
4189,12,7,7,58,\N,\N,\N,\N
4190,14,8,8,58,\N,\N,\N,\N
4191,17,9,9,58,\N,\N,\N,\N
4192,21,10,10,58,\N,\N,\N,\N
4193,15,11,11,57,\N,\N,\N,\N
4194,9,R,12,52,\N,\N,\N,\N
4195,23,R,13,50,\N,\N,\N,\N
4196,18,R,14,45,\N,\N,\N,\N
4197,6,R,15,44,\N,\N,\N,\N
4198,19,R,16,44,\N,\N,\N,\N
4199,16,R,17,42,\N,\N,\N,\N
4200,5,R,18,38,\N,\N,\N,\N
4201,22,R,19,37,\N,\N,\N,\N
4202,2,R,20,29,\N,\N,\N,\N
4203,4,R,21,0,\N,\N,\N,\N
4204,20,R,22,0,\N,\N,\N,\N
4205,8,1,1,45,1:20:59.046,4859046,\N,\N
4206,5,2,2,45,+17.527,4876573,\N,\N
4207,9,3,3,45,+24.770,4883816,\N,\N
4208,14,4,4,45,+27.165,4886211,\N,\N
4209,11,5,5,45,+29.995,4889041,\N,\N
4210,7,6,6,45,+34.717,4893763,\N,\N
4211,15,7,7,45,+1:19.722,4938768,\N,\N
4212,1,8,8,44,\N,\N,\N,\N
4213,17,9,9,44,\N,\N,\N,\N
4214,18,10,10,44,\N,\N,\N,\N
4215,12,11,11,40,\N,\N,\N,\N
4216,22,R,12,33,\N,\N,\N,\N
4217,19,R,13,33,\N,\N,\N,\N
4218,3,R,14,33,\N,\N,\N,\N
4219,23,R,15,27,\N,\N,\N,\N
4220,20,R,16,23,\N,\N,\N,\N
4221,16,R,17,8,\N,\N,\N,\N
4222,2,R,18,8,\N,\N,\N,\N
4223,10,R,19,1,\N,\N,\N,\N
4224,4,R,20,1,\N,\N,\N,\N
4225,6,R,21,1,\N,\N,\N,\N
4226,21,R,22,0,\N,\N,\N,\N
4227,3,1,1,77,1:45:47.149,6347149,\N,\N
4228,1,2,2,77,+9.079,6356228,\N,\N
4229,16,3,3,77,+20.445,6367594,\N,\N
4230,5,4,4,77,+30.501,6377650,\N,\N
4231,11,5,5,77,+30.715,6377864,\N,\N
4232,15,6,6,77,+41.512,6388661,\N,\N
4233,14,7,7,77,+1:15.552,6422701,\N,\N
4234,8,8,8,77,+1:16.409,6423558,\N,\N
4235,6,9,9,76,\N,\N,\N,\N
4236,20,10,10,76,\N,\N,\N,\N
4237,7,11,11,76,\N,\N,\N,\N
4238,21,12,12,75,\N,\N,\N,\N
4239,19,13,13,75,\N,\N,\N,\N
4240,10,R,14,65,\N,\N,\N,\N
4241,18,R,15,61,\N,\N,\N,\N
4242,2,R,16,53,\N,\N,\N,\N
4243,12,R,17,42,\N,\N,\N,\N
4244,4,R,18,29,\N,\N,\N,\N
4245,22,R,19,29,\N,\N,\N,\N
4246,9,R,20,12,\N,\N,\N,\N
4247,17,R,21,7,\N,\N,\N,\N
4248,23,R,22,5,\N,\N,\N,\N
4249,5,1,1,44,1:33:46.717,5626717,\N,\N
4250,12,2,2,44,+26.753,5653470,\N,\N
4251,4,3,3,44,+32.147,5658864,\N,\N
4252,16,4,4,44,+39.025,5665742,\N,\N
4253,3,5,5,44,+42.103,5668820,\N,\N
4254,8,6,6,44,+1:03.741,5690458,\N,\N
4255,2,7,7,44,+1:25.931,5712648,\N,\N
4256,7,8,8,44,+1:42.008,5728725,\N,\N
4257,17,9,9,44,+1:42.582,5729299,\N,\N
4258,6,10,10,43,\N,\N,\N,\N
4259,19,11,11,43,\N,\N,\N,\N
4260,23,12,12,43,\N,\N,\N,\N
4261,1,13,13,42,\N,\N,\N,\N
4262,20,14,14,42,\N,\N,\N,\N
4263,14,15,15,42,\N,\N,\N,\N
4264,9,D,16,44,\N,\N,\N,\N
4265,18,R,17,25,\N,\N,\N,\N
4266,11,R,18,21,\N,\N,\N,\N
4267,10,R,19,19,\N,\N,\N,\N
4268,21,R,20,18,\N,\N,\N,\N
4269,22,R,21,8,\N,\N,\N,\N
4270,15,R,22,5,\N,\N,\N,\N
4271,10,1,1,53,1:17:04.609,4624609,\N,\N
4272,7,2,2,53,+1.937,4626546,\N,\N
4273,4,3,3,53,+4.343,4628952,\N,\N
4274,12,4,4,53,+5.871,4630480,\N,\N
4275,3,5,5,53,+6.416,4631025,\N,\N
4276,5,6,6,53,+11.481,4636090,\N,\N
4277,8,7,7,53,+12.471,4637080,\N,\N
4278,6,8,8,53,+17.639,4642248,\N,\N
4279,9,9,9,53,+49.373,4673982,\N,\N
4280,14,10,10,53,+1:02.706,4687315,\N,\N
4281,15,11,11,53,+1:03.327,4687936,\N,\N
4282,17,12,12,52,\N,\N,\N,\N
4283,22,13,13,52,\N,\N,\N,\N
4284,21,14,14,50,\N,\N,\N,\N
4285,1,R,15,46,\N,\N,\N,\N
4286,11,R,16,39,\N,\N,\N,\N
4287,16,R,17,38,\N,\N,\N,\N
4288,19,R,18,33,\N,\N,\N,\N
4289,23,R,19,31,\N,\N,\N,\N
4290,18,R,20,12,\N,\N,\N,\N
4291,20,R,21,8,\N,\N,\N,\N
4292,2,R,22,4,\N,\N,\N,\N
4293,3,1,1,71,1:27:35.999,5255999,\N,\N
4294,10,2,2,71,+2.909,5258908,\N,\N
4295,4,3,3,71,+3.962,5259961,\N,\N
4296,12,4,4,71,+12.127,5268126,\N,\N
4297,11,5,5,71,+31.859,5287858,\N,\N
4298,5,6,6,71,+33.410,5289409,\N,\N
4299,1,7,7,71,+37.207,5293206,\N,\N
4300,16,8,8,71,+49.057,5305056,\N,\N
4301,17,9,9,71,+1:06.455,5322454,\N,\N
4302,8,10,10,70,\N,\N,\N,\N
4303,20,11,11,69,\N,\N,\N,\N
4304,18,12,12,69,\N,\N,\N,\N
4305,2,13,13,67,\N,\N,\N,\N
4306,22,14,14,64,\N,\N,\N,\N
4307,14,R,15,58,\N,\N,\N,\N
4308,23,R,16,58,\N,\N,\N,\N
4309,15,R,17,57,\N,\N,\N,\N
4310,19,R,18,48,\N,\N,\N,\N
4311,6,R,19,38,\N,\N,\N,\N
4312,7,R,20,37,\N,\N,\N,\N
4313,9,R,21,1,\N,\N,\N,\N
4314,21,E,22,0,\N,\N,\N,\N
4315,3,1,1,67,1:31:27.843,5487843,\N,\N
4316,7,2,2,67,+11.770,5499613,\N,\N
4317,4,3,3,67,+13.480,5501323,\N,\N
4318,8,4,4,67,+16.416,5504259,\N,\N
4319,2,5,5,67,+43.147,5530990,\N,\N
4320,14,6,6,67,+43.750,5531593,\N,\N
4321,16,7,7,67,+44.354,5532197,\N,\N
4322,1,8,8,67,+44.777,5532620,\N,\N
4323,17,9,9,66,\N,\N,\N,\N
4324,19,10,10,66,\N,\N,\N,\N
4325,18,R,11,50,\N,\N,\N,\N
4326,9,R,12,43,\N,\N,\N,\N
4327,22,R,13,43,\N,\N,\N,\N
4328,10,R,14,42,\N,\N,\N,\N
4329,23,R,15,40,\N,\N,\N,\N
4330,6,R,16,22,\N,\N,\N,\N
4331,15,R,17,16,\N,\N,\N,\N
4332,5,R,18,2,\N,\N,\N,\N
4333,21,R,19,1,\N,\N,\N,\N
4334,20,R,20,1,\N,\N,\N,\N
4335,12,R,21,0,\N,\N,\N,\N
4336,11,R,22,0,\N,\N,\N,\N
4337,5,1,1,53,1:29:48.446,5388446,\N,\N
4338,4,2,2,53,+1.378,5389824,\N,\N
4339,6,3,3,53,+26.384,5414830,\N,\N
4340,9,4,4,53,+27.129,5415575,\N,\N
4341,7,5,5,53,+40.403,5428849,\N,\N
4342,16,6,6,53,+41.630,5430076,\N,\N
4343,12,7,7,53,+56.825,5445271,\N,\N
4344,8,8,8,53,+1:00.429,5448875,\N,\N
4345,11,9,9,53,+1:22.036,5470482,\N,\N
4346,10,10,10,52,\N,\N,\N,\N
4347,1,11,11,52,\N,\N,\N,\N
4348,2,12,12,52,\N,\N,\N,\N
4349,18,13,13,52,\N,\N,\N,\N
4350,3,D,14,53,\N,\N,\N,\N
4351,21,R,15,46,\N,\N,\N,\N
4352,19,R,16,46,\N,\N,\N,\N
4353,14,R,17,36,\N,\N,\N,\N
4354,15,R,18,22,\N,\N,\N,\N
4355,20,R,19,8,\N,\N,\N,\N
4356,22,R,20,6,\N,\N,\N,\N
4357,23,R,21,3,\N,\N,\N,\N
4358,17,W,22,0,\N,\N,\N,\N
4359,9,1,1,69,1:38:57.771,5937771,\N,\N
4360,10,2,2,69,+1.654,5939425,\N,\N
4361,3,3,3,69,+1.803,5939574,\N,\N
4362,8,4,4,69,+1.919,5939690,\N,\N
4363,6,5,5,69,+3.789,5941560,\N,\N
4364,4,6,6,69,+4.537,5942308,\N,\N
4365,14,7,7,69,+1:07.145,6004916,\N,\N
4366,16,8,8,69,+1:12.961,6010732,\N,\N
4367,23,9,9,69,+1:17.487,6015258,\N,\N
4368,15,10,10,69,+1:18.215,6015986,\N,\N
4369,12,11,11,68,\N,\N,\N,\N
4370,19,12,12,68,\N,\N,\N,\N
4371,7,13,13,68,\N,\N,\N,\N
4372,17,14,14,68,\N,\N,\N,\N
4373,21,15,15,68,\N,\N,\N,\N
4374,18,16,16,68,\N,\N,\N,\N
4375,20,17,17,68,\N,\N,\N,\N
4376,5,R,18,47,\N,\N,\N,\N
4377,1,R,19,47,\N,\N,\N,\N
4378,11,R,20,44,\N,\N,\N,\N
4379,22,R,21,30,\N,\N,\N,\N
4380,2,R,22,11,\N,\N,\N,\N
4381,5,1,1,58,1:32:50.4,5570400,\N,\N
4382,6,2,2,58,+38.020,5608420,\N,\N
4383,2,3,3,58,+1:02.571,5632971,\N,\N
4384,4,4,4,58,+1:17.037,5647437,\N,\N
4385,7,5,5,58,+1:35.071,5665471,\N,\N
4386,19,6,6,57,\N,\N,\N,\N
4387,9,7,7,57,\N,\N,\N,\N
4388,15,8,8,57,\N,\N,\N,\N
4389,16,9,9,56,\N,\N,\N,\N
4390,10,10,10,56,\N,\N,\N,\N
4391,18,11,11,55,\N,\N,\N,\N
4392,20,R,12,42,\N,\N,\N,\N
4393,1,R,13,32,\N,\N,\N,\N
4394,21,R,14,32,\N,\N,\N,\N
4395,11,R,15,29,\N,\N,\N,\N
4396,8,R,16,24,\N,\N,\N,\N
4397,17,R,17,15,\N,\N,\N,\N
4398,3,R,18,9,\N,\N,\N,\N
4399,12,R,19,1,\N,\N,\N,\N
4400,14,R,20,0,\N,\N,\N,\N
4401,22,F,21,0,\N,\N,\N,\N
4402,23,F,22,0,\N,\N,\N,\N
4403,5,1,1,71,1:49:52.976,6592976,\N,\N
4404,3,2,2,71,+17.982,6610958,\N,\N
4405,1,3,3,70,\N,\N,\N,\N
4406,7,4,4,70,\N,\N,\N,\N
4407,19,5,5,70,\N,\N,\N,\N
4408,9,6,6,70,\N,\N,\N,\N
4409,2,7,7,70,\N,\N,\N,\N
4410,10,8,8,69,\N,\N,\N,\N
4411,18,9,9,69,\N,\N,\N,\N
4412,20,10,10,68,\N,\N,\N,\N
4413,22,11,11,67,\N,\N,\N,\N
4414,12,12,12,64,\N,\N,\N,\N
4415,11,R,13,59,\N,\N,\N,\N
4416,15,R,14,36,\N,\N,\N,\N
4417,8,R,15,29,\N,\N,\N,\N
4418,14,R,16,28,\N,\N,\N,\N
4419,6,R,17,26,\N,\N,\N,\N
4420,4,R,18,26,\N,\N,\N,\N
4421,23,R,19,26,\N,\N,\N,\N
4422,16,R,20,24,\N,\N,\N,\N
4423,17,R,21,19,\N,\N,\N,\N
4424,21,R,22,0,\N,\N,\N,\N
4425,5,1,1,72,1:54:55.322,6895322,\N,\N
4426,6,2,2,72,+12.167,6907489,\N,\N
4427,3,3,3,72,+14.754,6910076,\N,\N
4428,11,4,4,72,+55.131,6950453,\N,\N
4429,2,5,5,72,+1:04.991,6960313,\N,\N
4430,17,6,6,72,+1:08.913,6964235,\N,\N
4431,8,7,7,72,+1:13.400,6968722,\N,\N
4432,9,8,8,72,+1:14.295,6969617,\N,\N
4433,14,9,9,71,\N,\N,\N,\N
4434,23,10,10,69,\N,\N,\N,\N
4435,4,R,11,56,\N,\N,\N,\N
4436,1,R,12,46,\N,\N,\N,\N
4437,20,R,13,39,\N,\N,\N,\N
4438,19,R,14,36,\N,\N,\N,\N
4439,12,R,15,34,\N,\N,\N,\N
4440,21,R,16,33,\N,\N,\N,\N
4441,15,R,17,32,\N,\N,\N,\N
4442,10,R,18,29,\N,\N,\N,\N
4443,18,R,19,28,\N,\N,\N,\N
4444,16,R,20,24,\N,\N,\N,\N
4445,22,R,21,24,\N,\N,\N,\N
4446,7,R,22,19,\N,\N,\N,\N
4447,6,1,1,67,1:33:26.473,5606473,\N,\N
4448,1,2,2,67,+0.762,5607235,\N,\N
4449,8,3,3,67,+32.834,5639307,\N,\N
4450,5,4,4,67,+33.511,5639984,\N,\N
4451,11,5,5,67,+33.713,5640186,\N,\N
4452,12,6,6,67,+55.567,5662040,\N,\N
4453,14,7,7,67,+1:18.027,5684500,\N,\N
4454,7,8,8,67,+1:18.438,5684911,\N,\N
4455,4,9,9,67,+1:21.061,5687534,\N,\N
4456,10,10,10,66,\N,\N,\N,\N
4457,16,11,11,65,\N,\N,\N,\N
4458,20,12,12,65,\N,\N,\N,\N
4459,21,13,13,65,\N,\N,\N,\N
4460,19,D,14,66,\N,\N,\N,\N
4461,18,D,15,65,\N,\N,\N,\N
4462,15,R,16,59,\N,\N,\N,\N
4463,17,R,17,38,\N,\N,\N,\N
4464,9,R,18,6,\N,\N,\N,\N
4465,2,R,19,6,\N,\N,\N,\N
4466,3,R,20,1,\N,\N,\N,\N
4467,23,F,21,0,\N,\N,\N,\N
4468,22,F,22,0,\N,\N,\N,\N
4469,5,1,1,63,1:35:26.156,5726156,\N,\N
4470,1,2,2,63,+16.460,5742616,\N,\N
4471,4,3,3,63,+46.891,5773047,\N,\N
4472,2,4,4,63,+1:01.583,5787739,\N,\N
4473,11,5,5,63,+1:18.490,5804646,\N,\N
4474,3,6,6,62,\N,\N,\N,\N
4475,10,7,7,62,\N,\N,\N,\N
4476,7,8,8,61,\N,\N,\N,\N
4477,20,9,9,61,\N,\N,\N,\N
4478,22,10,10,59,\N,\N,\N,\N
4479,6,11,11,57,\N,\N,\N,\N
4480,9,R,12,54,\N,\N,\N,\N
4481,18,R,13,45,\N,\N,\N,\N
4482,8,R,14,44,\N,\N,\N,\N
4483,16,R,15,40,\N,\N,\N,\N
4484,17,R,16,38,\N,\N,\N,\N
4485,12,R,17,36,\N,\N,\N,\N
4486,15,R,18,32,\N,\N,\N,\N
4487,21,R,19,30,\N,\N,\N,\N
4488,14,R,20,25,\N,\N,\N,\N
4489,19,R,21,23,\N,\N,\N,\N
4490,23,F,22,0,\N,\N,\N,\N
4491,9,1,1,75,2:00:45.629,7245629,\N,\N
4492,8,2,2,75,+4.828,7250457,\N,\N
4493,14,3,3,75,+37.503,7283132,\N,\N
4494,15,4,4,74,\N,\N,\N,\N
4495,19,5,5,70,\N,\N,\N,\N
4496,7,6,6,70,\N,\N,\N,\N
4497,2,7,7,68,\N,\N,\N,\N
4498,6,R,8,66,\N,\N,\N,\N
4499,3,R,9,60,\N,\N,\N,\N
4500,22,R,10,60,\N,\N,\N,\N
4501,5,R,11,40,\N,\N,\N,\N
4502,12,R,12,30,\N,\N,\N,\N
4503,4,R,13,9,\N,\N,\N,\N
4504,10,R,14,5,\N,\N,\N,\N
4505,16,R,15,3,\N,\N,\N,\N
4506,18,R,16,2,\N,\N,\N,\N
4507,1,R,17,0,\N,\N,\N,\N
4508,11,R,18,0,\N,\N,\N,\N
4509,20,R,19,0,\N,\N,\N,\N
4510,21,R,20,0,\N,\N,\N,\N
4511,17,R,21,0,\N,\N,\N,\N
4512,23,F,22,0,\N,\N,\N,\N
4513,1,1,1,65,1:59:49.307,7189307,\N,\N
4514,3,2,2,65,+45.302,7234609,\N,\N
4515,6,3,3,65,+48.388,7237695,\N,\N
4516,15,4,4,64,\N,\N,\N,\N
4517,7,5,5,64,\N,\N,\N,\N
4518,10,6,6,63,\N,\N,\N,\N
4519,17,R,7,47,\N,\N,\N,\N
4520,11,R,8,45,\N,\N,\N,\N
4521,4,R,9,44,\N,\N,\N,\N
4522,14,R,10,20,\N,\N,\N,\N
4523,12,R,11,17,\N,\N,\N,\N
4524,19,D,12,16,\N,\N,\N,\N
4525,5,R,13,10,\N,\N,\N,\N
4526,18,R,14,8,\N,\N,\N,\N
4527,2,R,15,1,\N,\N,\N,\N
4528,9,R,16,1,\N,\N,\N,\N
4529,21,R,17,1,\N,\N,\N,\N
4530,8,R,18,0,\N,\N,\N,\N
4531,16,R,19,0,\N,\N,\N,\N
4532,20,R,20,0,\N,\N,\N,\N
4533,22,F,21,0,\N,\N,\N,\N
4534,23,F,22,0,\N,\N,\N,\N
4535,5,1,1,69,1:36:03.4,5763400,\N,\N
4536,6,2,2,69,+4.183,5767583,\N,\N
4537,3,3,3,69,+54.656,5818056,\N,\N
4538,8,4,4,69,+63.673,5827073,\N,\N
4539,7,5,5,68,\N,\N,\N,\N
4540,12,6,6,68,\N,\N,\N,\N
4541,14,7,7,68,\N,\N,\N,\N
4542,21,8,8,67,\N,\N,\N,\N
4543,20,R,9,44,\N,\N,\N,\N
4544,22,R,10,44,\N,\N,\N,\N
4545,4,R,11,42,\N,\N,\N,\N
4546,1,R,12,41,\N,\N,\N,\N
4547,9,R,13,39,\N,\N,\N,\N
4548,19,R,14,39,\N,\N,\N,\N
4549,10,R,15,38,\N,\N,\N,\N
4550,11,R,16,22,\N,\N,\N,\N
4551,23,R,17,22,\N,\N,\N,\N
4552,15,R,18,19,\N,\N,\N,\N
4553,17,R,19,10,\N,\N,\N,\N
4554,16,R,20,6,\N,\N,\N,\N
4555,18,R,21,6,\N,\N,\N,\N
4556,2,R,22,1,\N,\N,\N,\N
4557,5,1,1,72,1:36:29.2,5789200,\N,\N
4558,6,2,2,72,+8.127,5797327,\N,\N
4559,3,3,3,72,+46.442,5835642,\N,\N
4560,4,4,4,72,+46.859,5836059,\N,\N
4561,7,5,5,72,+62.774,5851974,\N,\N
4562,8,6,6,71,\N,\N,\N,\N
4563,9,7,7,71,\N,\N,\N,\N
4564,12,8,8,71,\N,\N,\N,\N
4565,11,9,9,71,\N,\N,\N,\N
4566,19,10,10,70,\N,\N,\N,\N
4567,16,11,11,69,\N,\N,\N,\N
4568,20,12,12,69,\N,\N,\N,\N
4569,14,D,13,70,\N,\N,\N,\N
4570,15,R,14,56,\N,\N,\N,\N
4571,18,R,15,33,\N,\N,\N,\N
4572,22,R,16,29,\N,\N,\N,\N
4573,10,R,17,28,\N,\N,\N,\N
4574,17,R,18,10,\N,\N,\N,\N
4575,2,R,19,5,\N,\N,\N,\N
4576,21,R,20,2,\N,\N,\N,\N
4577,23,R,21,2,\N,\N,\N,\N
4578,1,W,22,0,\N,\N,\N,\N
4579,6,1,1,61,1:33:00.874,5580874,\N,\N
4580,4,2,2,61,+19.026,5599900,\N,\N
4581,7,3,3,61,+50.830,5631704,\N,\N
4582,11,4,4,61,+66.716,5647590,\N,\N
4583,8,5,5,61,+82.507,5663381,\N,\N
4584,12,6,6,60,\N,\N,\N,\N
4585,19,7,7,60,\N,\N,\N,\N
4586,15,8,8,60,\N,\N,\N,\N
4587,14,9,9,60,\N,\N,\N,\N
4588,17,10,10,60,\N,\N,\N,\N
4589,21,11,11,59,\N,\N,\N,\N
4590,3,R,12,44,\N,\N,\N,\N
4591,9,R,13,40,\N,\N,\N,\N
4592,10,R,14,38,\N,\N,\N,\N
4593,5,R,15,26,\N,\N,\N,\N
4594,20,R,16,21,\N,\N,\N,\N
4595,16,R,17,13,\N,\N,\N,\N
4596,18,R,18,12,\N,\N,\N,\N
4597,2,R,19,5,\N,\N,\N,\N
4598,1,R,20,3,\N,\N,\N,\N
4599,23,F,21,0,\N,\N,\N,\N
4600,22,F,22,0,\N,\N,\N,\N
4601,5,1,1,45,1:21:43.417,4903417,\N,\N
4602,3,2,2,45,+11.452,4914869,\N,\N
4603,6,3,3,45,+33.926,4937343,\N,\N
4604,1,4,4,45,+41.517,4944934,\N,\N
4605,8,5,5,45,+42.196,4945613,\N,\N
4606,11,6,6,45,+102.099,5005516,\N,\N
4607,9,7,7,45,+103.912,5007329,\N,\N
4608,15,8,8,44,\N,\N,\N,\N
4609,19,9,9,44,\N,\N,\N,\N
4610,12,10,10,44,\N,\N,\N,\N
4611,16,11,11,44,\N,\N,\N,\N
4612,20,12,12,43,\N,\N,\N,\N
4613,4,13,13,42,\N,\N,\N,\N
